openalex_id,doi,title,year,date,type,authors,venue,landing_page,pdf_url,open_access,cited_by_count,discovery_queries,abstract
https://openalex.org/W2901598045,https://doi.org/10.1016/j.tele.2018.11.006,"A systematic literature review of blockchain-based applications: Current status, classification and open issues",2018,2018-11-22,review,Fran Casino; Thomas K. Dasaklis; Constantinos Patsakis,Telematics and Informatics,https://doi.org/10.1016/j.tele.2018.11.006,https://www.sciencedirect.com/science/article/pii/S0736585318306324/pdf,True,2483,temporal-provenance-storage,"This work provides a systematic literature review of blockchain-based applications across multiple domains. The aim is to investigate the current state of blockchain technology and its applications and to highlight how specific characteristics of this disruptive technology can revolutionise “business-as-usual” practices. To this end, the theoretical underpinnings of numerous research papers published in high ranked scientific journals during the last decade, along with several reports from grey literature as a means of streamlining our assessment and capturing the continuously expanding blockchain domain, are included in this review. Based on a structured, systematic review and thematic content analysis of the discovered literature, we present a comprehensive classification of blockchain-enabled applications across diverse sectors such as supply chain, business, healthcare, IoT, privacy, and data management, and we establish key themes, trends and emerging areas for research. We also point to the shortcomings identified in the relevant literature, particularly limitations the blockchain technology presents and how these limitations spawn across different sectors and industries. Building on these findings, we identify various research gaps and future exploratory directions that are anticipated to be of significant value both for academics and practitioners."
https://openalex.org/W2617547828,https://doi.org/10.1609/aaai.v32i1.11794,Counterfactual Multi-Agent Policy Gradients,2018,2018-04-29,conference-paper,Jakob Foerster; Gregory Farquhar; Triantafyllos Afouras; Nantas Nardelli; Shimon Whiteson,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v32i1.11794,,True,1720,agent-memory-survey,"Many real-world problems, such as network packet routing and the coordination of autonomous vehicles, are naturally modelled as cooperative multi-agent systems. There is a great need for new reinforcement learning methods that can efficiently learn decentralised policies for such systems. To this end, we propose a new multi-agent actor-critic method called counterfactual multi-agent (COMA) policy gradients. COMA uses a centralised critic to estimate the Q-function and decentralised actors to optimise the agents' policies. In addition, to address the challenges of multi-agent credit assignment, it uses a counterfactual baseline that marginalises out a single agent's action, while keeping the other agents' actions fixed. COMA also uses a critic representation that allows the counterfactual baseline to be computed efficiently in a single forward pass. We evaluate COMA in the testbed of StarCraft unit micromanagement, using a decentralised variant with significant partial observability. COMA significantly improves average performance over other multi-agent actor-critic methods in this setting, and the best performing agents are competitive with state-of-the-art centralised controllers that get access to the full state."
https://openalex.org/W2803581084,https://doi.org/10.1038/s41467-018-04252-2,The CRISPR tool kit for genome editing and beyond,2018,2018-05-09,article,Mazhar Adli,Nature Communications,https://doi.org/10.1038/s41467-018-04252-2,https://www.nature.com/articles/s41467-018-04252-2.pdf,True,1678,prokaryotic-memory,"CRISPR is becoming an indispensable tool in biological research. Once known as the bacterial immune system against invading viruses, the programmable capacity of the Cas9 enzyme is now revolutionizing diverse fields of medical research, biotechnology, and agriculture. CRISPR-Cas9 is no longer just a gene-editing tool; the application areas of catalytically impaired inactive Cas9, including gene regulation, epigenetic editing, chromatin engineering, and imaging, now exceed the gene-editing functionality of WT Cas9. Here, we will present a brief history of gene-editing tools and describe the wide range of CRISPR-based genome-targeting tools. We will conclude with future directions and the broader impact of CRISPR technologies."
https://openalex.org/W2783037826,https://doi.org/10.1016/j.cell.2017.11.034,Modulation of Myelopoiesis Progenitors Is an Integral Component of Trained Immunity,2018,2018-01-01,article,Ioannis Mitroulis; Klara Ruppova; Baomei Wang; Lan‐Sun Chen; Michał Grzybek; Tatyana Grinenko; Anne Eugster; Maria Troullinaki; Alessandra Palladini; Ioannis Kourtzelis; Antonios Chatzigeorgiou; Andreas Schlitzer,Cell,https://doi.org/10.1016/j.cell.2017.11.034,http://www.cell.com/article/S0092867417313855/pdf,True,1101,trained-immunity,
https://openalex.org/W2803750062,https://doi.org/10.1109/comst.2018.2849509,Survey on Multi-Access Edge Computing for Internet of Things Realization,2018,2018-01-01,article,Pawani Porambage; Jude Okwuibe; Madhusanka Liyanage; Mika Ylianttila; Tarik Taleb,IEEE Communications Surveys & Tutorials,https://doi.org/10.1109/comst.2018.2849509,,True,796,memory-utility,"The Internet of Things (IoT) has recently advanced from an experimental technology to what will become the backbone of future customer value for both product and service sector businesses. This underscores the cardinal role of IoT on the journey toward the fifth generation of wireless communication systems. IoT technologies augmented with intelligent and big data analytics are expected to rapidly change the landscape of myriads of application domains ranging from health care to smart cities and industrial automations. The emergence of multi-access edge computing (MEC) technology aims at extending cloud computing capabilities to the edge of the radio access network, hence providing real-time, high-bandwidth, low-latency access to radio network resources. IoT is identified as a key use case of MEC, given MEC's ability to provide cloud platform and gateway services at the network edge. MEC will inspire the development of myriads of applications and services with demand for ultralow latency and high quality of service due to its dense geographical distribution and wide support for mobility. MEC is therefore an important enabler of IoT applications and services which require real-time operations. In this survey, we provide a holistic overview on the exploitation of MEC technology for the realization of IoT applications and their synergies. We further discuss the technical aspects of enabling MEC in IoT and provide some insight into various other integration technologies therein."
https://openalex.org/W2794421859,https://doi.org/10.1038/sdata.2018.28,Tracking vegetation phenology across diverse North American biomes using PhenoCam imagery,2018,2018-03-13,data-paper,Andrew D. Richardson; Koen Hufkens; Tom Milliman; Donald M. Aubrecht; Min Chen; Josh Gray; Miriam R. Johnston; Trevor F. Keenan; Stephen Klosterman; Margaret Kosmala; E. K. Melaas; M. A. Friedl,Scientific Data,https://doi.org/10.1038/sdata.2018.28,https://www.nature.com/articles/sdata201828.pdf,True,550,temporal-provenance-storage,"Vegetation phenology controls the seasonality of many ecosystem processes, as well as numerous biosphere-atmosphere feedbacks. Phenology is also highly sensitive to climate change and variability. Here we present a series of datasets, together consisting of almost 750 years of observations, characterizing vegetation phenology in diverse ecosystems across North America. Our data are derived from conventional, visible-wavelength, automated digital camera imagery collected through the PhenoCam network. For each archived image, we extracted RGB (red, green, blue) colour channel information, with means and other statistics calculated across a region-of-interest (ROI) delineating a specific vegetation type. From the high-frequency (typically, 30 min) imagery, we derived time series characterizing vegetation colour, including ""canopy greenness"", processed to 1- and 3-day intervals. For ecosystems with one or more annual cycles of vegetation activity, we provide estimates, with uncertainties, for the start of the ""greenness rising"" and end of the ""greenness falling"" stages. The database can be used for phenological model validation and development, evaluation of satellite remote sensing data products, benchmarking earth system models, and studies of climate change impacts on terrestrial ecosystems."
https://openalex.org/W2793022090,https://doi.org/10.48550/arxiv.1803.01164,The History Began from AlexNet: A Comprehensive Survey on Deep Learning Approaches,2018,2018-03-03,preprint,Md Zahangir Alom; Tarek M. Taha; Christopher Yakopcic; Stefan Westberg; Paheding Sidike; Mst Shamima Nasrin; Brian C. Van Essen; Abdul Ahad S. Awwal; Vijayan K. Asari,arXiv (Cornell University),http://arxiv.org/abs/1803.01164,https://arxiv.org/pdf/1803.01164,True,437,semantic-memory-compression,"Deep learning has demonstrated tremendous success in variety of application domains in the past few years. This new field of machine learning has been growing rapidly and applied in most of the application domains with some new modalities of applications, which helps to open new opportunity. There are different methods have been proposed on different category of learning approaches, which includes supervised, semi-supervised and un-supervised learning. The experimental results show state-of-the-art performance of deep learning over traditional machine learning approaches in the field of Image Processing, Computer Vision, Speech Recognition, Machine Translation, Art, Medical imaging, Medical information processing, Robotics and control, Bio-informatics, Natural Language Processing (NLP), Cyber security, and many more. This report presents a brief survey on development of DL approaches, including Deep Neural Network (DNN), Convolutional Neural Network (CNN), Recurrent Neural Network (RNN) including Long Short Term Memory (LSTM) and Gated Recurrent Units (GRU), Auto-Encoder (AE), Deep Belief Network (DBN), Generative Adversarial Network (GAN), and Deep Reinforcement Learning (DRL). In addition, we have included recent development of proposed advanced variant DL techniques based on the mentioned DL approaches. Furthermore, DL approaches have explored and evaluated in different application domains are also included in this survey. We have also comprised recently developed frameworks, SDKs, and benchmark datasets that are used for implementing and evaluating deep learning approaches. There are some surveys have published on Deep Learning in Neural Networks [1, 38] and a survey on RL [234]. However, those papers have not discussed the individual advanced techniques for training large scale deep learning models and the recently developed method of generative models [1]."
https://openalex.org/W2758442112,https://doi.org/10.1016/j.artint.2018.01.002,Autonomous agents modelling other agents: A comprehensive survey and open problems,2018,2018-02-08,article,Stefano V. Albrecht; Peter Stone,Artificial Intelligence,https://doi.org/10.1016/j.artint.2018.01.002,,True,424,agent-local-memory;agent-memory-survey,
https://openalex.org/W2797580541,https://doi.org/10.1186/s13045-018-0578-4,Lessons learned from the blockade of immune checkpoints in cancer immunotherapy,2018,2018-02-26,article,Xiaolei Li; Changshun Shao; Yufang Shi; Weidong Han,Journal of Hematology & Oncology,https://doi.org/10.1186/s13045-018-0578-4,https://jhoonline.biomedcentral.com/counter/pdf/10.1186/s13045-018-0578-4,True,400,prokaryotic-memory,"The advent of immunotherapy, especially checkpoint inhibitor-based immunotherapy, has provided novel and powerful weapons against cancer. Because only a subset of cancer patients exhibit durable responses, further exploration of the mechanisms underlying the resistance to immunotherapy in the bulk of cancer patients is merited. Such efforts may help to identify which patients could benefit from immune checkpoint blockade. Given the existence of a great number of pathways by which cancer can escape immune surveillance, and the complexity of tumor-immune system interaction, development of various combination therapies, including those that combine with conventional therapies, would be necessary. In this review, we summarize the current understanding of the mechanisms by which resistance to checkpoint blockade immunotherapy occurs, and outline how actionable combination strategies may be derived to improve clinical outcomes for patients."
https://openalex.org/W2950457889,https://doi.org/10.1523/jneurosci.0251-18.2018,Representation of Real-World Event Schemas during Narrative Perception,2018,2018-09-24,article,Christopher Baldassano; Uri Hasson; Kenneth A. Norman,Journal of Neuroscience,https://doi.org/10.1523/jneurosci.0251-18.2018,https://www.jneurosci.org/content/jneuro/38/45/9689.full.pdf,True,378,human-semantic-memory,"Understanding movies and stories requires maintaining a high-level situation model that abstracts away from perceptual details to describe the location, characters, actions, and causal relationships of the currently unfolding event. These models are built not only from information present in the current narrative, but also from prior knowledge about schematic event scripts, which describe typical event sequences encountered throughout a lifetime. We analyzed fMRI data from 44 human subjects (male and female) presented with 16 three-minute stories, consisting of four schematic events drawn from two different scripts (eating at a restaurant or going through the airport). Aside from this shared script structure, the stories varied widely in terms of their characters and storylines, and were presented in two highly dissimilar formats (audiovisual clips or spoken narration). One group was presented with the stories in an intact temporal sequence, while a separate control group was presented with the same events in scrambled order. Regions including the posterior medial cortex, medial prefrontal cortex (mPFC), and superior frontal gyrus exhibited schematic event patterns that generalized across stories, subjects, and modalities. Patterns in mPFC were also sensitive to overall script structure, with temporally scrambled events evoking weaker schematic representations. Using a Hidden Markov Model, patterns in these regions predicted the script (restaurant vs airport) of unlabeled data with high accuracy and were used to temporally align multiple stories with a shared script. These results extend work on the perception of controlled, artificial schemas in human and animal experiments to naturalistic perception of complex narratives. SIGNIFICANCE STATEMENT In almost all situations we encounter in our daily lives, we are able to draw on our schematic knowledge about what typically happens in the world to better perceive and mentally represent our ongoing experiences. In contrast to previous studies that investigated schematic cognition using simple, artificial associations, we measured brain activity from subjects watching movies and listening to stories depicting restaurant or airport experiences. Our results reveal a network of brain regions that is sensitive to the shared temporal structure of these naturalistic situations. These regions abstract away from the particular details of each story, activating a representation of the general type of situation being perceived."
https://openalex.org/W2964048876,https://doi.org/10.1609/aaai.v32i1.11595,Selective Experience Replay for Lifelong Learning,2018,2018-04-29,article,David Isele; Akansel Cosgun,,https://ojs.aaai.org/index.php/AAAI/article/view/11595,https://ojs.aaai.org/index.php/AAAI/article/download/11595/11454,True,363,human-consolidation,"Deep reinforcement learning has emerged as a powerful tool for a variety of learning tasks, however deep nets typically exhibit forgetting when learning multiple tasks in sequence. To mitigate forgetting, we propose an experience replay process that augments the standard FIFO buffer and selectively stores experiences in a long-term memory. We explore four strategies for selecting which experiences will be stored: favoring surprise, favoring reward, matching the global training distribution, and maximizing coverage of the state space. We show that distribution matching successfully prevents catastrophic forgetting, and is consistently the best approach on all domains tested. While distribution matching has better and more consistent performance, we identify one case in which coverage maximization is beneficial---when tasks that receive less trained are more important. Overall, our results show that selective experience replay, when suitable selection algorithms are employed, can prevent catastrophic forgetting."
https://openalex.org/W2808048733,https://doi.org/10.3389/fpsyg.2018.00861,Understanding and Resolving Failures in Human-Robot Interaction: Literature Review and Model Development,2018,2018-06-15,article,Shanee Honig; Tal Oron-Gilad,Frontiers in Psychology,https://doi.org/10.3389/fpsyg.2018.00861,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00861/pdf,True,327,human-forgetting,"While substantial effort has been invested in making robots more reliable, experience demonstrates that robots operating in unstructured environments are often challenged by frequent failures. Despite this, robots have not yet reached a level of design that allows effective management of faulty or unexpected behavior by untrained users. To understand why this may be the case, an in-depth literature review was done to explore when people perceive and resolve robot failures, how robots communicate failure, how failures influence people's perceptions and feelings toward robots, and how these effects can be mitigated. Fifty-two studies were identified relating to communicating failures and their causes, the influence of failures on human-robot interaction (HRI), and mitigating failures. Since little research has been done on these topics within the HRI community, insights from the fields of human computer interaction (HCI), human factors engineering, cognitive engineering and experimental psychology are presented and discussed. Based on the literature, we developed a model of information processing for robotic failures (Robot Failure Human Information Processing, RF-HIP), that guides the discussion of our findings. The model describes the way people perceive, process, and act on failures in human robot interaction. The model includes three main parts: (1) communicating failures, (2) perception and comprehension of failures, and (3) solving failures. Each part contains several stages, all influenced by contextual considerations and mitigation strategies. Several gaps in the literature have become evident as a result of this evaluation. More focus has been given to technical failures than interaction failures. Few studies focused on human errors, on communicating failures, or the cognitive, psychological, and social determinants that impact the design of mitigation strategies. By providing the stages of human information processing, RF-HIP can be used as a tool to promote the development of user-centered failure-handling strategies for HRIs."
https://openalex.org/W2766300336,https://doi.org/10.1016/j.cub.2018.01.087,Memory Consolidation Is Linked to Spindle-Mediated Information Processing during Sleep,2018,2018-03-01,article,Scott A. Cairney; Anna á Váli Guttesen; Nicole El Marj; Bernhard P. Staresina,Current Biology,https://doi.org/10.1016/j.cub.2018.01.087,http://www.cell.com/article/S0960982218301532/pdf,True,325,sleep-awake-replay,"How are brief encounters transformed into lasting memories? Previous research has established the role of non-rapid eye movement (NREM) sleep, along with its electrophysiological signatures of slow oscillations (SOs) and spindles, for memory consolidation [1-4]. In related work, experimental manipulations have demonstrated that NREM sleep provides a window of opportunity to selectively strengthen particular memory traces via the delivery of auditory cues [5-10], a procedure known as targeted memory reactivation (TMR). It has remained unclear, however, whether TMR triggers the brain's endogenous consolidation mechanisms (linked to SOs and/or spindles) and whether those mechanisms in turn mediate effective processing of mnemonic information. We devised a novel paradigm in which associative memories (adjective-object and adjective-scene pairs) were selectively cued during a post-learning nap, successfully stabilizing next-day retention relative to non-cued memories. First, we found that, compared to novel control adjectives, memory cues evoked an increase in fast spindles. Critically, during the time window of cue-induced spindle activity, the memory category linked to the verbal cue (object or scene) could be reliably decoded, with the fidelity of this decoding predicting the behavioral consolidation benefits of TMR. These results provide correlative evidence for an information processing role of sleep spindles in service of memory consolidation."
https://openalex.org/W2900696043,https://doi.org/10.1016/j.tins.2018.10.002,Novelty and Dopaminergic Modulation of Memory Persistence: A Tale of Two Systems,2018,2018-11-16,article,Adrian J. Duszkiewicz; Colin G. McNamara; Tomonori Takeuchi; Lisa Genzel,Trends in Neurosciences,https://doi.org/10.1016/j.tins.2018.10.002,http://www.cell.com/article/S016622361830273X/pdf,True,317,comparative-episodic;human-consolidation;human-salience;neuromodulated-memory,"Adaptation to the ever-changing world is critical for survival, and our brains are particularly tuned to remember events that differ from previous experiences. Novel experiences induce dopamine release in the hippocampus, a process which promotes memory persistence. While axons from the ventral tegmental area (VTA) were generally thought to be the exclusive source of hippocampal dopamine, recent studies have demonstrated that noradrenergic neurons in the locus coeruleus (LC) corelease noradrenaline and dopamine in the hippocampus and that their dopamine release boosts memory retention as well. In this opinion article, we propose that the projections originating from the VTA and the LC belong to two distinct systems that enhance memory of novel events. Novel experiences that share some commonality with past ones ('common novelty') activate the VTA and promote semantic memory formation via systems memory consolidation. By contrast, experiences that bear only a minimal relationship to past experiences ('distinct novelty') activate the LC to trigger strong initial memory consolidation in the hippocampus, resulting in vivid and long-lasting episodic memories."
https://openalex.org/W2950552440,https://doi.org/10.1038/s41467-018-06213-1,Human hippocampal replay during rest prioritizes weakly learned information and predicts memory performance,2018,2018-09-19,article,Anna C. Schapiro; Elizabeth A. McDevitt; Timothy T. Rogers; Sara C. Mednick; Kenneth A. Norman,Nature Communications,https://doi.org/10.1038/s41467-018-06213-1,https://www.nature.com/articles/s41467-018-06213-1.pdf,True,299,human-consolidation;sleep-awake-replay,"The hippocampus replays experiences during quiet rest periods, and this replay benefits subsequent memory. A critical open question is how memories are prioritized for this replay. We used functional magnetic resonance imaging (fMRI) pattern analysis to track item-level replay in the hippocampus during an awake rest period after participants studied 15 objects and completed a memory test. Objects that were remembered less well were replayed more during the subsequent rest period, suggesting a prioritization process in which weaker memories-memories most vulnerable to forgetting-are selected for replay. In a second session 12 hours later, more replay of an object during a rest period predicted better subsequent memory for that object. Replay predicted memory improvement across sessions only for participants who slept during that interval. Our results provide evidence that replay in the human hippocampus prioritizes weakly learned information, predicts subsequent memory performance, and relates to memory improvement across a delay with sleep."
https://openalex.org/W2887584724,https://doi.org/10.3389/fimmu.2018.01759,Innate Immunity of Neonates and Infants,2018,2018-07-30,article,Jack C. Yu; Hesam Khodadadi; Aneeq Malik; Brea Davidson; Évila da Silva Lopes Salles; Jatinder Bhatia; Vanessa L. Hale; Babak Baban,Frontiers in Immunology,https://doi.org/10.3389/fimmu.2018.01759,https://www.frontiersin.org/articles/10.3389/fimmu.2018.01759/pdf,True,295,trained-immunity,"Many important events occur at birth. The fetus is suddenly removed from a protected intra-uterine environment that is aquatic, warm, and nearly sterile, to the dry, cold external world laden with microbes. To survive, the neonate must interact with many organisms, making use of some, while vigorously defending against the others like a nation conducting trade with friendly countries and guarding against hostile ones from invading it, waging wars if necessary. Although, the neonatal immune system is plastic, however, it is highly tolerant which is due to both the fetal development during gestation as well as significant sudden changes in fetal environment and enormous exposure to the new antigens and intestinal bacteria and their products. This ""quiescent mode"" of innate immune system is part of a highly regulated process to fulfill all requirements of multi-layered process of early life, implemented effectively through the cells of innate immune system. While, most of the neonatal innate immune cells (e.g., neutrophils and monocytes) present contained activity and lower frequencies compared to their adult counterparts, innate lymphoid cells (ILCs), a distinct cellular component of innate immunity, show higher level of activity and presence during period of infancy compared to later stages of life and adulthood, which may suggest a role for ILCs in variable susceptibility to certain conditions during life time. In this review, while we focus on the characteristics and status of ILCs in neonatal immune system, we also draw an analogy from a national defense perspective because of the great similarities between that and the immune system by providing the known biological counterparts of all five core operational elements, the five Ds of defense, detection, discrimination, deployment, destruction, and de-escalation, with special focus on innate immunity, maternal support, and influence during the neonatal and infancy periods."
https://openalex.org/W2804242740,https://doi.org/10.1038/s41590-018-0114-2,Tissue-resident memory T cells at the center of immunity to solid tumors,2018,2018-05-17,article,Derk Amsen; Klaas P. J. M. van Gisbergen; Pleun Hombrink; René A. W. van Lier,Nature Immunology,https://doi.org/10.1038/s41590-018-0114-2,,True,286,immune-memory,
https://openalex.org/W3007133930,https://doi.org/10.1007/978-3-319-99713-1,Fundamentals of Clinical Data Science,2018,2018-12-21,book,Pieter Kubben; Michel Dumontier; Andre Dekker,,https://doi.org/10.1007/978-3-319-99713-1,https://link.springer.com/content/pdf/10.1007/978-3-319-99713-1.pdf?pdf=button,True,236,temporal-provenance-storage,"This open access book comprehensively covers the use of smart algorithms and eHealth technology for physicians looking to develop and refine their skills in personalized medicine, using solutions based upon large datasets obtained from electronic health records and telemonitoring programmes"
https://openalex.org/W2903341341,https://doi.org/10.1016/j.tics.2018.11.005,Remote Memory and the Hippocampus: A Constructive Critique,2018,2018-12-05,article,Daniel N. Barry; Eleanor A. Maguire,Trends in Cognitive Sciences,https://doi.org/10.1016/j.tics.2018.11.005,,True,227,human-consolidation;human-semantic-memory,
https://openalex.org/W2901104049,https://doi.org/10.1177/2398212818810591,Thinking about thinking: A coordinate-based meta-analysis of neuroimaging studies of metacognitive judgements,2018,2018-01-01,review,Anthony G. Vaccaro; Stephen M. Fleming,Brain and Neuroscience Advances,https://doi.org/10.1177/2398212818810591,https://journals.sagepub.com/doi/pdf/10.1177/2398212818810591,True,225,human-metamemory,"Metacognition supports reflection upon and control of other cognitive processes. Despite metacognition occupying a central role in human psychology, its neural substrates remain underdetermined, partly due to study-specific differences in task domain and type of metacognitive judgement under study. It is also unclear how metacognition relates to other apparently similar abilities that depend on recursive thought such as theory of mind or mentalising. Now that neuroimaging studies of metacognition are more prevalent, we have an opportunity to characterise consistencies in neural substrates identified across different analysis types and domains. Here we used quantitative activation likelihood estimation methods to synthesise findings from 47 neuroimaging studies on metacognition, divided into categories based on the target of metacognitive evaluation (memory and decision-making), analysis type (judgement-related activation, confidence-related activation, and predictors of metacognitive sensitivity), and, for metamemory judgements, temporal focus (prospective and retrospective). A domain-general network, including medial and lateral prefrontal cortex, precuneus, and insula was associated with the level of confidence in self-performance in both decision-making and memory tasks. We found preferential engagement of right anterior dorsolateral prefrontal cortex in metadecision experiments and bilateral parahippocampal cortex in metamemory experiments. Results on metacognitive sensitivity were inconclusive, likely due to fewer studies reporting this contrast. Finally, by comparing our results to meta-analyses of mentalising, we obtain evidence for common engagement of the ventromedial and anterior dorsomedial prefrontal cortex in both metacognition and mentalising, suggesting that these regions may support second-order representations for thinking about the thoughts of oneself and others."
https://openalex.org/W2809076153,https://doi.org/10.1002/hbm.24232,"Dissociations of cognitive inhibition, response inhibition, and emotional interference: Voxelwise ALE meta‐analyses of fMRI studies",2018,2018-06-19,article,Yuwen Hung; Schuyler Gaillard; Pavel Yarmak; Marie Arsalidou,Human Brain Mapping,https://doi.org/10.1002/hbm.24232,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.24232,True,219,human-forgetting,"Inhibitory control is the stopping of a mental process with or without intention, conceptualized as mental suppression of competing information because of limited cognitive capacity. Inhibitory control dysfunction is a core characteristic of many major psychiatric disorders. Inhibition is generally thought to involve the prefrontal cortex; however, a single inhibitory mechanism is insufficient for interpreting the heterogeneous nature of human cognition. It remains unclear whether different dimensions of inhibitory processes-specifically cognitive inhibition, response inhibition, and emotional interference-rely on dissociated neural systems. We conducted systematic meta-analyses of fMRI studies in the BrainMap database supplemented by PubMed using whole-brain activation likelihood estimation. A total of 66 study experiments including 1,447 participants and 987 foci revealed that while the left anterior insula was concordant in all inhibitory dimensions, cognitive inhibition reliably activated specific dorsal frontal inhibitory system, engaging dorsal anterior cingulate, dorsolateral prefrontal cortex, and parietal areas, whereas emotional interference reliably implicated a ventral inhibitory system, involving the ventral surface of the inferior frontal gyrus and the amygdala. Response inhibition showed concordant clusters in the fronto-striatal system, including the dorsal anterior cingulate region and extended supplementary motor areas, the dorsal and ventral lateral prefrontal cortex, basal ganglia, midbrain regions, and parietal regions. We provide an empirically derived dimensional model of inhibition characterizing neural systems underlying different aspects of inhibitory mechanisms. This study offers a fundamental framework to advance current understanding of inhibition and provides new insights for future clinical research into disorders with different types of inhibition-related dysfunctions."
https://openalex.org/W2792164490,https://doi.org/10.1016/j.pnpbp.2018.03.003,MDMA-assisted psychotherapy for PTSD: Are memory reconsolidation and fear extinction underlying mechanisms?,2018,2018-03-07,article,Allison A. Feduccia; Michael C. Mithoefer,Progress in Neuro-Psychopharmacology and Biological Psychiatry,https://doi.org/10.1016/j.pnpbp.2018.03.003,https://www.sciencedirect.com/science/article/pii/S0278584617308655/pdf,True,216,animal-consolidation;neuromodulated-memory,"MDMA-assisted psychotherapy for treatment of PTSD has recently progressed to Phase 3 clinical trials and received Breakthrough Therapy designation by the FDA. MDMA used as an adjunct during psychotherapy sessions has demonstrated effectiveness and acceptable safety in reducing PTSD symptoms in Phase 2 trials, with durable remission of PTSD diagnosis in 68% of participants. The underlying psychological and neurological mechanisms for the robust effects in mitigating PTSD are being investigated in animal models and in studies of healthy volunteers. This review explores the potential role of memory reconsolidation and fear extinction during MDMA-assisted psychotherapy. MDMA enhances release of monoamines (serotonin, norepinephrine, dopamine), hormones (oxytocin, cortisol), and other downstream signaling molecules (BDNF) to dynamically modulate emotional memory circuits. By reducing activation in brain regions implicated in the expression of fear- and anxiety-related behaviors, namely the amygdala and insula, and increasing connectivity between the amygdala and hippocampus, MDMA may allow for reprocessing of traumatic memories and emotional engagement with therapeutic processes. Based on the pharmacology of MDMA and the available translational literature of memory reconsolidation, fear learning, and PTSD, this review suggests a neurobiological rationale to explain, at least in part, the large effect sizes demonstrated for MDMA in treating PTSD."
https://openalex.org/W2953335281,https://doi.org/10.1038/s41467-017-02752-1,CA1 and CA3 differentially support spontaneous retrieval of episodic contexts within human hippocampal subfields,2018,2018-01-12,article,Halle R. Dimsdale-Zucker; Maureen Ritchey; Arne D. Ekstrom; Andrew P. Yonelinas; Charan Ranganath,Nature Communications,https://doi.org/10.1038/s41467-017-02752-1,https://www.nature.com/articles/s41467-017-02752-1.pdf,True,214,human-episodic-memory,"The hippocampus plays a critical role in spatial and episodic memory. Mechanistic models predict that hippocampal subfields have computational specializations that differentially support memory. However, there is little empirical evidence suggesting differences between the subfields, particularly in humans. To clarify how hippocampal subfields support human spatial and episodic memory, we developed a virtual reality paradigm where participants passively navigated through houses (spatial contexts) across a series of videos (episodic contexts). We then used multivariate analyses of high-resolution fMRI data to identify neural representations of contextual information during recollection. Multi-voxel pattern similarity analyses revealed that CA1 represented objects that shared an episodic context as more similar than those from different episodic contexts. CA23DG showed the opposite pattern, differentiating between objects encountered in the same episodic context. The complementary characteristics of these subfields explain how we can parse our experiences into cohesive episodes while retaining the specific details that support vivid recollection."
https://openalex.org/W2786331417,https://doi.org/10.1523/jneurosci.2811-17.2018,Abstract Memory Representations in the Ventromedial Prefrontal Cortex and Hippocampus Support Concept Generalization,2018,2018-02-07,conference-abstract,Caitlin R. Bowman; Dagmar Zeithamová,Journal of Neuroscience,https://doi.org/10.1523/jneurosci.2811-17.2018,https://www.jneurosci.org/content/jneuro/38/10/2605.full.pdf,True,210,human-semantic-memory,"Memory function involves both the ability to remember details of individual experiences and the ability to link information across events to create new knowledge. Prior research has identified the ventromedial prefrontal cortex (VMPFC) and the hippocampus as important for integrating across events in the service of generalization in episodic memory. The degree to which these memory integration mechanisms contribute to other forms of generalization, such as concept learning, is unclear. The present study used a concept-learning task in humans (both sexes) coupled with model-based fMRI to test whether VMPFC and hippocampus contribute to concept generalization, and whether they do so by maintaining specific category exemplars or abstract category representations. Two formal categorization models were fit to individual subject data: a prototype model that posits abstract category representations and an exemplar model that posits category representations based on individual category members. Latent variables from each of these models were entered into neuroimaging analyses to determine whether VMPFC and the hippocampus track prototype or exemplar information during concept generalization. Behavioral model fits indicated that almost three-quarters of the subjects relied on prototype information when making judgments about new category members. Paralleling prototype dominance in behavior, correlates of the prototype model were identified in VMPFC and the anterior hippocampus with no significant exemplar correlates. These results indicate that the VMPFC and portions of the hippocampus play a broad role in memory generalization and that they do so by representing abstract information integrated from multiple events. SIGNIFICANCE STATEMENTWhether people represent concepts as a set of individual category members or by deriving generalized concept representations abstracted across exemplars has been debated. In episodic memory, generalized memory representations have been shown to arise through integration across events supported by the ventromedial prefrontal cortex (VMPFC) and hippocampus. The current study combined formal categorization models with fMRI data analysis to show that the VMPFC and anterior hippocampus represent abstract prototype information during concept generalization, contributing novel evidence of generalized concept representations in the brain. Results indicate that VMPFC–hippocampal memory integration mechanisms contribute to knowledge generalization across multiple cognitive domains, with the degree of abstraction of memory representations varying along the long axis of the hippocampus."
